"Target Pattern Name","Prefix","Per minute charge","Connection charge","Charge period"
"United States",+1880,0.012,0.012,1
"Uruguay",+59898,0.195,0.195,1
"Uruguay",+59899,0.195,0.195,1
"Uruguay",+59896,0.133,0.133,1
"Uruguay",+59897,0.133,0.133,1
"Uruguay",+59893,0.174,0.174,1
"Uruguay",+59894,0.174,0.174,1
"Uruguay",+59895,0.174,0.174,1
"Uruguay",+5982,0.059,0.059,1
"Uruguay",+598,0.09,0.09,1
"Uruguay",+5989,0.215,0.215,1
"Uruguay",+59891,0.195,0.195,1
"Uruguay",+59892,0.195,0.195,1
"Uzbekistan",+998713,0.038,0.038,1
"Uzbekistan",+998,0.081,0.081,1
"Uzbekistan",+9989,0.081,0.081,1
"Uzbekistan",+998711,0.038,0.038,1
"Uzbekistan",+998712,0.038,0.038,1
"Vanuatu",+678,0.617,0.617,1
"Venezuela",+58414,0.058,0.058,1
"Venezuela",+58,0.034,0.034,1
"Venezuela",+58212,0.04,0.04,1
"Venezuela",+5841,0.05,0.05,1
"Venezuela",+58412,0.056,0.056,1
"Venezuela",+58416,0.067,0.067,1
"Venezuela",+58426,0.067,0.067,1
"Venezuela",+58424,0.058,0.058,1
"Vietnam",+84,0.091,0.091,1
"Vietnam",+841,0.094,0.094,1
"Vietnam",+849,0.094,0.094,1
"Virgin Islands",+12846,0.288,0.288,1
"Virgin Islands",+12844,0.288,0.288,1
"Virgin Islands",+12849,0.288,0.288,1
"Virgin Islands",+1284,0.287,0.287,1
"Virgin Islands",+12847,0.288,0.288,1
"Virgin Islands",+12843,0.294,0.294,1
"Virgin Islands",+12845,0.288,0.288,1
"Wallis And Futuna",+68150,0.533,0.533,1
"Wallis And Futuna",+68168,0.533,0.533,1
"Wallis And Futuna",+681728,0.533,0.533,1
"Wallis And Futuna",+681,0.414,0.414,1
"Yemen",+96770,0.186,0.186,1
"Yemen",+96773,0.188,0.188,1
"Yemen",+96771,0.186,0.186,1
"Yemen",+96777,0.186,0.186,1
"Yemen",+967,0.186,0.186,1
"Zambia",+260,0.332,0.332,1
"Zambia",+2609,0.531,0.531,1
"Zambia",+26094,0.403,0.403,1
"Zambia",+26095,0.403,0.403,1
"Zambia",+26096,0.455,0.455,1
"Zambia",+26097,0.531,0.531,1
"Zimbabwe",+26371,0.409,0.409,1
"Zimbabwe",+26378,0.529,0.529,1
"Zimbabwe",+26377,0.529,0.529,1
"Zimbabwe",+26373,0.498,0.498,1
"Zimbabwe",+263,0.136,0.136,1
